EventID,DateID,MachineID,ProductTypeID,AirTempC,ProcessTempC,RotationalSpeed,Torque,ToolWear,MachineFailure,TWF,HDF,PWF,OSF,RNF
2441,20250102,2,2,25.950000000000045,35.25,1426,47.9,67,0,0,0,0,0,0
2442,20250102,3,2,25.950000000000045,35.35000000000002,1676,31.0,69,0,0,0,0,0,0
2443,20250102,1,1,25.950000000000045,35.25,1332,51.7,71,0,0,0,0,0,0
2444,20250102,2,2,25.950000000000045,35.35000000000002,1647,35.0,74,0,0,0,0,0,0
2445,20250102,3,2,26.05000000000001,35.450000000000045,1267,68.2,76,1,0,0,1,0,0
2446,20250102,1,3,26.05000000000001,35.55000000000001,1375,55.1,78,0,0,0,0,0,0
2447,20250102,2,2,26.150000000000038,35.450000000000045,1422,48.9,83,0,0,0,0,0,0
2448,20250102,3,2,26.150000000000038,35.55000000000001,1408,48.7,85,0,0,0,0,0,0
2449,20250102,1,2,26.25,35.75,1440,42.5,87,0,0,0,0,0,0
2450,20250102,2,2,26.150000000000038,35.650000000000034,1772,25.2,89,0,0,0,0,0,0
2451,20250102,3,2,26.05000000000001,35.55000000000001,1492,37.8,91,0,0,0,0,0,0
2452,20250102,1,2,26.05000000000001,35.55000000000001,1650,30.5,93,0,0,0,0,0,0
2453,20250102,2,1,25.950000000000045,35.450000000000045,2329,14.6,95,0,0,0,0,0,0
2454,20250102,3,2,25.850000000000023,35.450000000000045,1648,30.8,98,0,0,0,0,0,0
2455,20250102,1,2,25.850000000000023,35.450000000000045,1653,31.7,100,0,0,0,0,0,0
2456,20250102,2,2,25.850000000000023,35.450000000000045,1946,22.3,102,0,0,0,0,0,0
2457,20250102,3,2,25.950000000000045,35.450000000000045,1555,36.6,104,0,0,0,0,0,0
2458,20250102,1,2,25.850000000000023,35.450000000000045,1661,32.2,106,0,0,0,0,0,0
2459,20250102,2,2,25.850000000000023,35.450000000000045,1434,45.9,108,0,0,0,0,0,0
2460,20250102,3,2,25.850000000000023,35.450000000000045,1297,54.2,110,0,0,0,0,0,0
2461,20250102,1,2,25.850000000000023,35.450000000000045,1466,46.4,112,0,0,0,0,0,0
2462,20250102,2,1,25.75,35.450000000000045,1517,39.8,114,0,0,0,0,0,0
2463,20250102,3,2,25.75,35.35000000000002,1742,34.5,117,0,0,0,0,0,0
2464,20250102,1,2,25.75,35.35000000000002,1580,39.1,119,0,0,0,0,0,0
2465,20250102,2,1,25.75,35.35000000000002,1534,42.9,121,0,0,0,0,0,0
2466,20250102,3,2,25.75,35.450000000000045,1481,40.7,124,0,0,0,0,0,0
2467,20250102,1,2,25.850000000000023,35.450000000000045,1429,37.7,126,0,0,0,0,0,0
2468,20250102,2,1,25.75,35.450000000000045,1574,33.5,128,0,0,0,0,0,0
2469,20250102,3,1,25.75,35.450000000000045,1524,40.4,131,0,0,0,0,0,0
2470,20250102,1,2,25.850000000000023,35.55000000000001,1507,37.5,134,0,0,0,0,0,0
2471,20250102,2,2,25.75,35.35000000000002,1467,44.7,136,0,0,0,0,0,0
2472,20250102,3,2,25.75,35.25,1301,51.1,138,0,0,0,0,0,0
2473,20250102,1,2,25.75,35.35000000000002,1429,55.1,140,0,0,0,0,0,0
2474,20250102,2,1,25.75,35.35000000000002,1555,37.6,142,0,0,0,0,0,0
2475,20250102,3,2,25.75,35.35000000000002,1503,40.6,145,0,0,0,0,0,0
2476,20250102,1,2,25.75,35.35000000000002,1459,43.1,147,0,0,0,0,0,0
2477,20250102,2,3,25.75,35.25,1449,42.4,149,0,0,0,0,0,0
2478,20250102,3,2,25.75,35.35000000000002,1387,57.3,154,0,0,0,0,0,0
2479,20250102,1,1,25.75,35.35000000000002,1456,50.0,156,0,0,0,0,0,0
2480,20250102,2,2,25.850000000000023,35.35000000000002,1604,34.7,159,0,0,0,0,0,0
2481,20250102,3,2,25.850000000000023,35.450000000000045,1734,32.4,161,0,0,0,0,0,0
2482,20250102,1,2,25.850000000000023,35.450000000000045,1378,47.8,163,0,0,0,0,0,0
2483,20250102,2,2,25.75,35.55000000000001,1504,41.8,165,0,0,0,0,0,0
2484,20250102,3,1,25.75,35.55000000000001,1402,49.8,167,0,0,0,0,0,0
2485,20250102,1,3,25.650000000000038,35.450000000000045,1524,37.7,170,0,0,0,0,0,0
2486,20250102,2,2,25.650000000000038,35.450000000000045,1593,35.5,175,0,0,0,0,0,0
2487,20250102,3,1,25.75,35.55000000000001,1772,28.4,177,0,0,0,0,0,0
2488,20250102,1,3,25.75,35.450000000000045,1623,31.0,180,0,0,0,0,0,0
2489,20250102,2,2,25.75,35.55000000000001,1356,50.7,185,0,0,0,0,0,0
2490,20250102,3,3,25.75,35.55000000000001,1500,41.6,187,0,0,0,0,0,0
2491,20250102,1,3,25.950000000000045,35.650000000000034,1566,46.6,192,0,0,0,0,0,0
2492,20250102,2,2,25.950000000000045,35.75,1445,43.4,197,0,0,0,0,0,0
2493,20250102,3,3,25.850000000000023,35.650000000000034,1382,58.5,199,0,0,0,0,0,0
2494,20250102,1,1,25.850000000000023,35.650000000000034,1418,45.7,204,0,0,0,0,0,0
2495,20250102,2,2,25.950000000000045,35.650000000000034,1329,53.6,207,1,0,0,0,1,0
2496,20250102,3,1,25.950000000000045,35.650000000000034,1491,41.0,209,0,0,0,0,0,0
2497,20250102,1,1,26.05000000000001,35.75,1573,37.4,212,0,0,0,0,0,0
2498,20250102,2,1,26.05000000000001,35.75,1521,42.3,215,0,0,0,0,0,0
2499,20250102,3,2,25.950000000000045,35.75,1467,47.2,218,0,0,0,0,0,0
2500,20250102,1,1,25.950000000000045,35.75,1325,48.4,220,0,0,0,0,0,0
2501,20250102,2,2,25.950000000000045,35.75,1617,32.3,223,0,0,0,0,0,0
2502,20250102,3,1,25.950000000000045,35.75,1476,42.7,225,0,0,0,0,0,0
2503,20250102,1,2,26.05000000000001,35.85000000000002,1515,48.9,228,1,0,0,0,1,0
2504,20250102,2,2,26.05000000000001,35.85000000000002,1408,47.2,0,0,0,0,0,0,0
2505,20250102,3,2,26.05000000000001,35.950000000000045,1468,45.6,2,0,0,0,0,0,0
2506,20250102,1,2,26.05000000000001,35.950000000000045,1387,48.7,4,0,0,0,0,0,0
2507,20250102,2,1,26.05000000000001,35.950000000000045,1503,34.7,6,0,0,0,0,0,0
2508,20250102,3,3,26.05000000000001,35.950000000000045,1410,47.1,9,0,0,0,0,0,0
2509,20250102,1,2,25.850000000000023,35.75,1615,30.6,14,0,0,0,0,0,0
2510,20250102,2,2,25.850000000000023,35.75,1511,35.9,16,0,0,0,0,0,0
2511,20250102,3,2,25.950000000000045,35.85000000000002,1405,53.8,18,0,0,0,0,0,0
2512,20250102,1,1,25.850000000000023,35.75,1526,41.1,20,0,0,0,0,0,0
2513,20250102,2,2,25.75,35.650000000000034,1530,38.3,23,0,0,0,0,0,0
2514,20250102,3,2,25.850000000000023,35.55000000000001,1583,32.5,25,0,0,0,0,0,0
2515,20250102,1,2,25.75,35.450000000000045,2069,18.7,27,0,0,0,0,0,0
2516,20250102,2,2,25.650000000000038,35.35000000000002,1490,35.0,29,0,0,0,0,0,0
2517,20250102,3,2,25.650000000000038,35.35000000000002,1736,29.0,31,0,0,0,0,0,0
2518,20250102,1,2,25.650000000000038,35.35000000000002,1395,44.4,33,0,0,0,0,0,0
2519,20250102,2,1,25.75,35.450000000000045,1425,49.6,35,0,0,0,0,0,0
2520,20250102,3,2,25.650000000000038,35.450000000000045,1631,32.4,38,0,0,0,0,0,0
2521,20250102,1,2,25.650000000000038,35.450000000000045,1535,41.2,40,0,0,0,0,0,0
2522,20250102,2,2,25.650000000000038,35.450000000000045,1584,34.4,42,0,0,0,0,0,0
2523,20250102,3,1,25.650000000000038,35.55000000000001,1543,38.2,44,0,0,0,0,0,0
2524,20250102,1,2,25.650000000000038,35.55000000000001,1635,35.2,47,0,0,0,0,0,0
2525,20250102,2,1,25.650000000000038,35.55000000000001,1446,45.5,49,0,0,0,0,0,0
2526,20250102,3,1,25.650000000000038,35.450000000000045,1598,35.1,52,0,0,0,0,0,0
2527,20250102,1,2,25.650000000000038,35.450000000000045,1501,35.0,55,0,0,0,0,0,0
2528,20250102,2,2,25.650000000000038,35.35000000000002,1450,50.8,57,0,0,0,0,0,0
2529,20250102,3,2,25.650000000000038,35.450000000000045,1730,25.9,59,0,0,0,0,0,0
2530,20250102,1,1,25.650000000000038,35.450000000000045,1571,33.7,61,0,0,0,0,0,0
2531,20250102,2,2,25.75,35.55000000000001,1438,51.7,64,0,0,0,0,0,0
2532,20250102,3,1,25.650000000000038,35.35000000000002,1510,38.7,66,0,0,0,0,0,0
2533,20250102,1,2,25.75,35.55000000000001,1389,44.9,69,0,0,0,0,0,0
2534,20250102,2,2,25.650000000000038,35.55000000000001,1490,33.6,71,0,0,0,0,0,0
2535,20250102,3,2,25.75,35.55000000000001,1729,26.6,73,0,0,0,0,0,0
2536,20250102,1,2,25.850000000000023,35.650000000000034,1495,38.4,75,0,0,0,0,0,0
2537,20250102,2,2,25.75,35.650000000000034,1281,53.9,77,0,0,0,0,0,0
2538,20250102,3,3,25.75,35.55000000000001,1353,48.1,79,0,0,0,0,0,0
2539,20250102,1,2,25.950000000000045,35.650000000000034,1429,50.1,84,0,0,0,0,0,0
2540,20250102,2,2,25.950000000000045,35.650000000000034,1413,42.1,86,0,0,0,0,0,0
2541,20250102,3,2,25.950000000000045,35.650000000000034,1502,38.3,88,0,0,0,0,0,0
2542,20250102,1,3,25.950000000000045,35.650000000000034,1553,32.6,90,0,0,0,0,0,0
2543,20250102,2,3,26.05000000000001,35.75,1712,26.4,95,0,0,0,0,0,0
2544,20250102,3,2,26.150000000000038,35.85000000000002,1786,23.5,100,0,0,0,0,0,0
2545,20250102,1,2,26.05000000000001,35.85000000000002,1951,21.4,102,0,0,0,0,0,0
2546,20250102,2,1,26.05000000000001,35.85000000000002,1541,36.3,104,0,0,0,0,0,0
2547,20250102,3,2,26.05000000000001,35.950000000000045,1605,34.3,107,0,0,0,0,0,0
2548,20250102,1,2,26.05000000000001,35.950000000000045,1578,38.1,109,0,0,0,0,0,0
2549,20250102,2,1,26.150000000000038,36.05000000000001,1440,37.5,111,0,0,0,0,0,0
2550,20250102,3,2,26.25,36.05000000000001,1489,42.3,114,0,0,0,0,0,0
2551,20250102,1,2,26.25,36.150000000000034,1366,48.4,116,0,0,0,0,0,0
2552,20250102,2,2,26.150000000000038,36.05000000000001,1541,37.2,118,0,0,0,0,0,0
2553,20250102,3,3,26.150000000000038,35.950000000000045,1552,40.7,120,0,0,0,0,0,0
2554,20250102,1,2,26.150000000000038,35.950000000000045,1473,40.3,125,0,0,0,0,0,0
2555,20250102,2,2,26.150000000000038,35.950000000000045,1531,37.9,127,0,0,0,0,0,0
2556,20250102,3,2,26.150000000000038,36.05000000000001,1511,37.2,129,0,0,0,0,0,0
2557,20250102,1,1,26.150000000000038,35.950000000000045,1449,47.9,131,0,0,0,0,0,0
2558,20250102,2,1,26.25,35.950000000000045,1440,50.0,134,0,0,0,0,0,0
2559,20250102,3,1,26.05000000000001,35.85000000000002,1881,23.9,137,0,0,0,0,0,0
2560,20250102,1,2,26.150000000000038,35.85000000000002,1447,50.4,140,0,0,0,0,0,1
2561,20250102,2,1,26.25,35.950000000000045,1326,62.0,142,0,0,0,0,0,0
2562,20250102,3,2,26.25,36.05000000000001,1607,31.7,145,0,0,0,0,0,0
2563,20250102,1,2,26.150000000000038,35.950000000000045,1551,39.1,147,0,0,0,0,0,0
2564,20250102,2,2,26.150000000000038,35.950000000000045,1496,37.2,149,0,0,0,0,0,0
2565,20250102,3,2,26.150000000000038,35.950000000000045,1493,38.0,151,0,0,0,0,0,0
2566,20250102,1,2,26.25,35.950000000000045,1304,50.5,153,0,0,0,0,0,0
2567,20250102,2,1,26.150000000000038,35.85000000000002,1420,41.6,155,0,0,0,0,0,0
2568,20250102,3,2,26.25,35.950000000000045,1766,24.6,158,0,0,0,0,0,0
2569,20250102,1,2,26.450000000000045,36.05000000000001,1450,43.1,160,0,0,0,0,0,0
2570,20250102,2,3,26.350000000000023,36.05000000000001,1872,22.6,162,0,0,0,0,0,0
2571,20250102,3,2,26.450000000000045,36.05000000000001,1713,26.5,167,0,0,0,0,0,0
2572,20250102,1,1,26.350000000000023,36.05000000000001,1497,40.9,169,0,0,0,0,0,0
2573,20250102,2,1,26.25,35.950000000000045,1352,44.7,172,0,0,0,0,0,0
2574,20250102,3,2,26.350000000000023,36.05000000000001,1499,41.5,175,0,0,0,0,0,0
2575,20250102,1,2,26.350000000000023,36.150000000000034,1972,19.3,177,0,0,0,0,0,0
2576,20250102,2,2,26.350000000000023,36.150000000000034,1422,49.2,179,0,0,0,0,0,0
2577,20250102,3,2,26.350000000000023,36.150000000000034,1523,41.5,181,0,0,0,0,0,0
2578,20250102,1,2,26.350000000000023,36.25,1563,41.5,183,0,0,0,0,0,0
2579,20250102,2,2,26.25,36.150000000000034,1391,46.6,185,0,0,0,0,0,0
2580,20250102,3,2,26.150000000000038,35.950000000000045,1795,24.7,187,0,0,0,0,0,0
2581,20250102,1,2,26.150000000000038,35.950000000000045,1293,53.7,189,0,0,0,0,0,0
2582,20250102,2,2,26.05000000000001,35.950000000000045,1345,60.7,191,1,0,0,0,1,0
2583,20250102,3,2,26.05000000000001,35.85000000000002,1615,33.7,193,0,0,0,0,0,0
2584,20250102,1,2,26.05000000000001,35.75,1342,50.8,195,0,0,0,0,0,0
2585,20250102,2,2,25.950000000000045,35.650000000000034,1502,46.7,197,0,0,0,0,0,0
2586,20250102,3,1,25.850000000000023,35.55000000000001,1620,35.4,199,0,0,0,0,0,0
2587,20250102,1,2,25.850000000000023,35.55000000000001,1537,42.8,202,0,0,0,0,0,0
2588,20250102,2,2,25.850000000000023,35.55000000000001,2248,16.8,204,0,0,0,0,0,0
2589,20250102,3,2,25.850000000000023,35.55000000000001,1706,28.6,206,0,0,0,0,0,0
2590,20250102,1,2,25.850000000000023,35.55000000000001,2250,16.6,208,0,0,0,0,0,0
2591,20250102,2,2,25.850000000000023,35.55000000000001,1396,48.6,0,0,0,0,0,0,0
2592,20250102,3,2,25.75,35.450000000000045,1522,46.4,2,0,0,0,0,0,0
2593,20250102,1,2,25.75,35.450000000000045,1539,45.4,4,0,0,0,0,0,0
2594,20250102,2,3,25.75,35.35000000000002,1415,54.0,6,0,0,0,0,0,0
2595,20250102,3,2,25.650000000000038,35.35000000000002,1446,37.0,11,0,0,0,0,0,0
2596,20250102,1,1,25.650000000000038,35.450000000000045,1486,41.1,13,0,0,0,0,0,0
2597,20250102,2,2,25.850000000000023,35.55000000000001,1426,38.6,16,0,0,0,0,0,0
2598,20250102,3,2,25.850000000000023,35.55000000000001,1449,38.9,18,0,0,0,0,0,0
2599,20250102,1,2,25.950000000000045,35.650000000000034,1320,67.5,20,1,0,0,1,0,0
2600,20250102,2,1,26.05000000000001,35.75,1447,39.6,22,0,0,0,0,0,0
2601,20250102,3,2,26.150000000000038,35.85000000000002,1422,47.3,25,0,0,0,0,0,0
2602,20250102,1,2,26.150000000000038,35.950000000000045,1399,52.1,27,0,0,0,0,0,0
2603,20250102,2,2,26.25,36.05000000000001,1427,41.5,29,0,0,0,0,0,0
2604,20250102,3,1,26.150000000000038,36.05000000000001,1334,46.3,31,0,0,0,0,0,0
2605,20250102,1,1,26.150000000000038,35.950000000000045,1385,45.6,34,0,0,0,0,0,0
2606,20250102,2,2,26.25,36.05000000000001,1552,37.4,37,0,0,0,0,0,0
2607,20250102,3,3,26.25,36.150000000000034,1534,37.5,39,0,0,0,0,0,0
2608,20250102,1,2,26.25,36.150000000000034,1448,48.6,44,0,0,0,0,0,0
2609,20250102,2,2,26.350000000000023,36.150000000000034,1409,44.7,46,0,0,0,0,0,0
2610,20250102,3,2,26.25,36.05000000000001,1621,34.5,48,0,0,0,0,0,0
2611,20250102,1,3,26.25,35.950000000000045,1547,40.9,50,0,0,0,0,0,0
2612,20250102,2,2,26.25,35.950000000000045,1957,22.1,55,0,0,0,0,0,0
2613,20250102,3,2,26.25,35.950000000000045,2421,14.2,57,0,0,0,0,0,0
2614,20250102,1,1,26.150000000000038,35.950000000000045,1571,38.3,59,0,0,0,0,0,0
2615,20250102,2,2,26.150000000000038,35.950000000000045,1634,36.8,62,0,0,0,0,0,0
2616,20250102,3,2,26.150000000000038,35.85000000000002,1516,38.7,64,0,0,0,0,0,0
2617,20250102,1,2,26.25,35.950000000000045,1207,66.5,66,0,0,0,0,0,0
2618,20250102,2,2,26.25,35.950000000000045,1670,35.9,68,0,0,0,0,0,0
2619,20250102,3,1,26.25,35.950000000000045,1461,48.6,70,0,0,0,0,0,0
2620,20250102,1,2,26.25,36.05000000000001,1569,40.8,73,0,0,0,0,0,0
2621,20250102,2,2,26.25,36.05000000000001,1556,35.7,75,0,0,0,0,0,0
2622,20250102,3,1,26.350000000000023,36.150000000000034,1506,41.5,77,0,0,0,0,0,0
2623,20250102,1,1,26.450000000000045,36.25,1642,30.3,80,0,0,0,0,0,0
2624,20250102,2,1,26.450000000000045,36.25,1283,62.1,83,0,0,0,0,0,0
2625,20250102,3,3,26.55000000000001,36.35000000000002,1375,46.8,86,0,0,0,0,0,0
2626,20250102,1,2,26.55000000000001,36.25,1399,39.9,91,0,0,0,0,0,0
2627,20250102,2,2,26.55000000000001,36.25,1650,29.8,93,0,0,0,0,0,0
2628,20250102,3,1,26.650000000000038,36.450000000000045,1346,53.2,95,0,0,0,0,0,0
2629,20250102,1,3,26.75,36.450000000000045,1410,51.2,98,0,0,0,0,0,0
2630,20250102,2,2,26.850000000000023,36.55000000000001,1586,37.8,103,0,0,0,0,0,0
2631,20250102,3,2,26.850000000000023,36.650000000000034,1372,39.6,105,0,0,0,0,0,0
2632,20250102,1,3,26.850000000000023,36.55000000000001,1529,42.4,107,0,0,0,0,0,0
2633,20250102,2,1,26.850000000000023,36.55000000000001,1652,28.6,112,0,0,0,0,0,0
2634,20250102,3,2,26.950000000000045,36.650000000000034,1532,39.8,115,0,0,0,0,0,0
2635,20250102,1,2,26.850000000000023,36.55000000000001,1554,32.0,117,0,0,0,0,0,0
2636,20250102,2,3,26.75,36.450000000000045,1462,51.0,119,0,0,0,0,0,0
2637,20250102,3,2,26.75,36.450000000000045,1254,61.3,124,0,0,0,0,0,0
2638,20250102,1,2,26.75,36.450000000000045,1294,49.7,126,0,0,0,0,0,0
2639,20250102,2,2,26.650000000000038,36.35000000000002,1739,27.5,128,0,0,0,0,0,0
2640,20250102,3,1,26.650000000000038,36.25,1412,47.8,130,0,0,0,0,0,0
2641,20250102,1,1,26.75,36.35000000000002,1372,56.2,133,0,0,0,0,0,0
2642,20250102,2,3,26.650000000000038,36.35000000000002,1420,46.7,136,0,0,0,0,0,0
2643,20250102,3,2,26.650000000000038,36.35000000000002,1542,40.3,141,0,0,0,0,0,0
2644,20250102,1,1,26.650000000000038,36.25,1401,48.1,143,0,0,0,0,0,0
2645,20250102,2,2,26.650000000000038,36.25,1510,42.5,146,0,0,0,0,0,0
2646,20250102,3,3,26.75,36.35000000000002,1547,38.5,148,0,0,0,0,0,0
2647,20250102,1,1,26.650000000000038,36.35000000000002,1453,43.2,153,0,0,0,0,0,0
2648,20250102,2,2,26.650000000000038,36.25,1408,45.6,156,0,0,0,0,0,0
2649,20250102,3,2,26.650000000000038,36.25,1436,51.6,158,0,0,0,0,0,0
2650,20250102,1,1,26.75,36.35000000000002,1582,38.2,160,0,0,0,0,0,0
2651,20250102,2,2,26.75,36.450000000000045,1280,59.3,163,0,0,0,0,0,0
2652,20250102,3,2,26.75,36.35000000000002,2008,20.4,165,0,0,0,0,0,0
2653,20250102,1,2,26.75,36.35000000000002,1772,23.5,167,0,0,0,0,0,0
2654,20250102,2,2,26.75,36.35000000000002,1779,26.1,169,0,0,0,0,0,0
2655,20250102,3,2,26.75,36.35000000000002,1567,35.5,171,0,0,0,0,0,0
2656,20250102,1,1,26.650000000000038,36.25,1751,27.0,173,0,0,0,0,0,0
2657,20250102,2,2,26.75,36.35000000000002,1349,51.3,176,0,0,0,0,0,0
2658,20250102,3,1,26.850000000000023,36.35000000000002,1425,40.8,178,0,0,0,0,0,0
2659,20250102,1,2,26.850000000000023,36.25,1395,44.5,181,0,0,0,0,0,0
2660,20250102,2,3,26.650000000000038,36.150000000000034,1595,32.1,183,0,0,0,0,0,0
2661,20250102,3,2,26.650000000000038,36.150000000000034,1291,56.4,188,0,0,0,0,0,0
2662,20250102,1,1,26.75,36.25,1509,42.8,190,0,0,0,0,0,0
2663,20250102,2,1,26.75,36.25,1483,38.1,193,0,0,0,0,0,0
2664,20250102,3,2,26.75,36.150000000000034,1620,31.1,196,0,0,0,0,0,0
2665,20250102,1,1,26.75,36.25,1487,42.2,198,0,0,0,0,0,0
2666,20250102,2,2,26.650000000000038,36.25,2256,15.9,201,0,0,0,0,0,0
2667,20250102,3,3,26.55000000000001,36.05000000000001,1691,27.7,203,0,0,0,0,0,0
2668,20250102,1,1,26.650000000000038,36.150000000000034,1663,35.2,208,0,0,0,0,0,0
2669,20250102,2,1,26.650000000000038,36.150000000000034,1640,31.1,211,0,0,0,0,0,0
2670,20250102,3,3,26.55000000000001,36.150000000000034,1494,37.8,214,0,0,0,0,0,0
2671,20250102,1,2,26.650000000000038,36.25,1467,46.2,219,0,0,0,0,0,0
2672,20250102,2,1,26.55000000000001,36.150000000000034,1399,41.9,221,1,1,0,0,0,0
2673,20250102,3,2,26.55000000000001,36.150000000000034,1445,42.6,0,0,0,0,0,0,0
2674,20250102,1,2,26.650000000000038,36.25,1480,40.9,2,0,0,0,0,0,0
2675,20250102,2,2,26.55000000000001,36.150000000000034,1546,37.2,4,0,0,0,0,0,0
2676,20250102,3,2,26.55000000000001,36.150000000000034,1574,35.8,6,0,0,0,0,0,0
2677,20250102,1,2,26.55000000000001,36.150000000000034,1592,34.2,8,0,0,0,0,0,0
2678,20250102,2,2,26.650000000000038,36.35000000000002,1495,39.6,10,0,0,0,0,0,0
2679,20250102,3,2,26.650000000000038,36.450000000000045,1447,43.1,12,0,0,0,0,0,0
2680,20250102,1,2,26.650000000000038,36.35000000000002,1476,44.4,14,0,0,0,0,0,0
2681,20250102,2,2,26.650000000000038,36.35000000000002,1641,27.1,16,0,0,0,0,0,0
2682,20250102,3,2,26.650000000000038,36.35000000000002,1545,32.2,18,0,0,0,0,0,0
2683,20250102,1,1,26.75,36.450000000000045,1364,44.4,20,0,0,0,0,0,0
2684,20250102,2,2,26.650000000000038,36.35000000000002,1590,28.5,23,0,0,0,0,0,0
2685,20250102,3,2,26.650000000000038,36.25,1460,37.4,25,0,0,0,0,0,0
2686,20250102,1,2,26.650000000000038,36.25,1609,32.5,27,0,0,0,0,0,0
2687,20250102,2,2,26.650000000000038,36.25,1633,27.5,29,0,0,0,0,0,0
2688,20250102,3,2,26.75,36.25,1348,52.8,31,0,0,0,0,0,0
2689,20250102,1,2,26.75,36.25,1322,53.9,33,0,0,0,0,0,0
2690,20250102,2,2,26.850000000000023,36.35000000000002,1641,30.1,35,0,0,0,0,0,0
2691,20250102,3,2,26.850000000000023,36.35000000000002,1728,26.0,37,0,0,0,0,0,0
2692,20250102,1,2,26.850000000000023,36.450000000000045,1431,47.7,39,0,0,0,0,0,0
2693,20250102,2,2,26.950000000000045,36.55000000000001,1641,30.4,41,0,0,0,0,0,0
2694,20250102,3,1,26.950000000000045,36.450000000000045,1622,36.1,43,0,0,0,0,0,0
2695,20250102,1,1,26.950000000000045,36.450000000000045,1625,38.0,46,0,0,0,0,0,0
2696,20250102,2,2,26.850000000000023,36.35000000000002,1869,22.7,49,0,0,0,0,0,0
2697,20250102,3,2,26.850000000000023,36.450000000000045,1452,46.0,51,0,0,0,0,0,0
2698,20250102,1,2,26.850000000000023,36.450000000000045,1618,28.7,53,0,0,0,0,0,0
2699,20250102,2,2,26.850000000000023,36.25,2010,20.0,55,0,0,0,0,0,0
2700,20250102,3,2,26.75,36.25,1363,60.9,57,0,0,0,0,0,0
2701,20250102,1,2,26.75,36.150000000000034,1473,40.4,59,0,0,0,0,0,0
2702,20250102,2,2,26.75,36.05000000000001,1333,50.8,61,0,0,0,0,0,0
2703,20250102,3,2,26.650000000000038,36.05000000000001,1760,25.9,63,0,0,0,0,0,0
2704,20250102,1,1,26.650000000000038,36.05000000000001,1372,58.2,65,0,0,0,0,0,0
2705,20250102,2,1,26.55000000000001,36.05000000000001,1608,34.4,68,0,0,0,0,0,0
2706,20250102,3,2,26.55000000000001,36.05000000000001,1326,64.8,71,0,0,0,0,0,0
2707,20250102,1,1,26.450000000000045,35.950000000000045,1560,37.1,73,0,0,0,0,0,0
2708,20250102,2,1,26.450000000000045,35.85000000000002,1539,36.1,76,0,0,0,0,0,0
2709,20250102,3,2,26.450000000000045,35.950000000000045,2266,15.3,79,0,0,0,0,0,0
2710,20250102,1,2,26.450000000000045,35.950000000000045,1641,35.8,81,0,0,0,0,0,0
2711,20250102,2,2,26.450000000000045,35.950000000000045,1574,39.2,83,0,0,0,0,0,0
2712,20250102,3,2,26.450000000000045,35.950000000000045,1407,50.6,85,0,0,0,0,0,0
2713,20250102,1,3,26.55000000000001,36.05000000000001,1302,55.5,87,0,0,0,0,0,0
2714,20250102,2,1,26.450000000000045,36.05000000000001,1651,30.8,92,0,0,0,0,0,0
2715,20250102,3,1,26.450000000000045,35.950000000000045,1366,55.2,95,0,0,0,0,0,0
2716,20250102,1,1,26.350000000000023,35.85000000000002,1701,28.6,98,0,0,0,0,0,0
2717,20250102,2,2,26.350000000000023,35.85000000000002,1498,44.6,101,0,0,0,0,0,0
2718,20250102,3,1,26.350000000000023,35.950000000000045,1422,45.3,103,0,0,0,0,0,0
2719,20250102,1,2,26.350000000000023,35.950000000000045,1357,47.3,106,0,0,0,0,0,0
2720,20250102,2,2,26.350000000000023,36.05000000000001,1690,29.2,108,0,0,0,0,0,0
2721,20250102,3,2,26.450000000000045,36.05000000000001,1559,39.1,110,0,0,0,0,0,0
2722,20250102,1,1,26.450000000000045,36.150000000000034,1553,32.4,112,0,0,0,0,0,0
2723,20250102,2,2,26.450000000000045,36.150000000000034,1558,34.8,115,0,0,0,0,0,0
2724,20250102,3,2,26.55000000000001,36.25,1362,51.9,117,0,0,0,0,0,0
2725,20250102,1,1,26.650000000000038,36.150000000000034,1470,42.7,119,0,0,0,0,0,0
2726,20250102,2,2,26.650000000000038,36.25,1555,34.8,122,0,0,0,0,0,0
2727,20250102,3,1,26.650000000000038,36.25,1423,42.9,124,0,0,0,0,0,0
2728,20250102,1,2,26.55000000000001,36.150000000000034,1434,38.5,127,0,0,0,0,0,0
2729,20250102,2,2,26.55000000000001,36.150000000000034,1779,25.5,129,0,0,0,0,0,0
2730,20250102,3,2,26.55000000000001,36.150000000000034,1417,54.6,131,0,0,0,0,0,0
2731,20250102,1,2,26.450000000000045,36.05000000000001,1425,45.9,133,0,0,0,0,0,0
2732,20250102,2,1,26.55000000000001,36.05000000000001,1597,32.9,135,0,0,0,0,0,0
2733,20250102,3,2,26.55000000000001,36.05000000000001,1346,57.4,138,0,0,0,0,0,0
2734,20250102,1,2,26.55000000000001,36.05000000000001,1422,40.4,140,0,0,0,0,0,0
2735,20250102,2,3,26.55000000000001,36.05000000000001,1572,32.8,142,0,0,0,0,0,0
2736,20250102,3,2,26.55000000000001,36.05000000000001,1412,45.4,147,0,0,0,0,0,0
2737,20250102,1,1,26.55000000000001,35.950000000000045,1576,36.4,149,0,0,0,0,0,0
2738,20250102,2,1,26.55000000000001,35.950000000000045,1508,41.2,152,0,0,0,0,0,0
2739,20250102,3,1,26.650000000000038,35.950000000000045,1496,44.4,155,0,0,0,0,0,0
2740,20250102,1,2,26.650000000000038,36.05000000000001,1572,35.4,158,0,0,0,0,0,0
